mL,CV,Channel,Fraction,Sample,Normalization,Value
16.143383,0.6726409583333334,mAU,26,Exp130_SEC,Normalized,0.2221932706497948
16.146296,0.6727623333333334,mAU,26,Exp130_SEC,Normalized,0.2216698258389895
16.149206,0.6728835833333333,mAU,26,Exp130_SEC,Normalized,0.2211394192501961
16.152119,0.6730049583333333,mAU,26,Exp130_SEC,Normalized,0.220614650721041
16.155029,0.6731262083333333,mAU,26,Exp130_SEC,Normalized,0.2201110004022265
16.157942,0.6732475833333332,mAU,26,Exp130_SEC,Normalized,0.2195944928561065
16.160852,0.6733688333333333,mAU,26,Exp130_SEC,Normalized,0.2190689276446112
16.163765,0.6734902083333334,mAU,26,Exp130_SEC,Normalized,0.2185899131950855
16.166676,0.6736114999999999,mAU,26,Exp130_SEC,Normalized,0.2180955901879769
16.169588,0.6737328333333333,mAU,26,Exp130_SEC,Normalized,0.2175790458719028
16.172499,0.673854125,mAU,26,Exp130_SEC,Normalized,0.2170669997468878
16.175411,0.6739754583333334,mAU,26,Exp130_SEC,Normalized,0.2165746132906985
16.178322,0.67409675,mAU,26,Exp130_SEC,Normalized,0.2160948511854382
16.181234,0.6742180833333333,mAU,26,Exp130_SEC,Normalized,0.2156194769613746
16.184145,0.6743393750000001,mAU,26,Exp130_SEC,Normalized,0.2151213543923359
16.187057,0.6744607083333333,mAU,26,Exp130_SEC,Normalized,0.2146656398370978
16.189968,0.674582,mAU,26,Exp130_SEC,Normalized,0.2142036253630466
16.192881,0.674703375,mAU,26,Exp130_SEC,Normalized,0.2137434248734007
16.195791,0.674824625,mAU,26,Exp130_SEC,Normalized,0.2132854673509587
16.198704,0.6749459999999999,mAU,26,Exp130_SEC,Normalized,0.212825364914524
16.201614,0.67506725,mAU,26,Exp130_SEC,Normalized,0.2123675789852014
16.204527,0.675188625,mAU,26,Exp130_SEC,Normalized,0.2119094008430345
16.207438,0.6753099166666666,mAU,26,Exp130_SEC,Normalized,0.2114278002400661
16.21035,0.6754312499999999,mAU,26,Exp130_SEC,Normalized,0.2109880070749804
16.213261,0.6755525416666667,mAU,26,Exp130_SEC,Normalized,0.2105448555874145
16.216173,0.6756738750000001,mAU,26,Exp130_SEC,Normalized,0.2101005887445723
16.219084,0.6757951666666666,mAU,26,Exp130_SEC,Normalized,0.2096564322115927
16.221996,0.6759165,mAU,26,Exp130_SEC,Normalized,0.2092108048804465
16.224907,0.6760377916666668,mAU,26,Exp130_SEC,Normalized,0.2087699944132957
16.227819,0.676159125,mAU,26,Exp130_SEC,Normalized,0.2083342459431678
16.23073,0.6762804166666667,mAU,26,Exp130_SEC,Normalized,0.2079108276643358
16.233643,0.6764017916666667,mAU,26,Exp130_SEC,Normalized,0.2074923855859671
16.236553,0.6765230416666667,mAU,26,Exp130_SEC,Normalized,0.2070486090091805
16.239464,0.6766443333333334,mAU,26,Exp130_SEC,Normalized,0.2066139023544206
16.242376,0.6767656666666667,mAU,26,Exp130_SEC,Normalized,0.2061957299223824
16.245287,0.6768869583333333,mAU,26,Exp130_SEC,Normalized,0.2057852424107641
16.248199,0.6770082916666667,mAU,26,Exp130_SEC,Normalized,0.2053759560509819
16.25111,0.6771295833333334,mAU,26,Exp130_SEC,Normalized,0.2049564476439425
16.254023,0.6772509583333334,mAU,26,Exp130_SEC,Normalized,0.2045143012017904
16.256933,0.6773722083333333,mAU,26,Exp130_SEC,Normalized,0.2041082751112772
16.259846,0.6774935833333333,mAU,26,Exp130_SEC,Normalized,0.2036904703787806
16.262756,0.6776148333333333,mAU,26,Exp130_SEC,Normalized,0.2032738913114228
16.265669,0.6777362083333333,mAU,26,Exp130_SEC,Normalized,0.2028735523071534
16.268579,0.6778574583333333,mAU,26,Exp130_SEC,Normalized,0.2024803344173401
16.271492,0.6779788333333333,mAU,26,Exp130_SEC,Normalized,0.2020709009777412
16.274403,0.6781001249999999,mAU,26,Exp130_SEC,Normalized,0.2016587710748371
16.277315,0.6782214583333334,mAU,26,Exp130_SEC,Normalized,0.2012792070946694
16.280226,0.67834275,mAU,26,Exp130_SEC,Normalized,0.2008816748635678
16.283138,0.6784640833333334,mAU,26,Exp130_SEC,Normalized,0.2004993899067922
16.286049,0.6785853749999999,mAU,26,Exp130_SEC,Normalized,0.2001131460516184
16.288961,0.6787067083333334,mAU,26,Exp130_SEC,Normalized,0.199717550371436
16.291872,0.6788280000000001,mAU,26,Exp130_SEC,Normalized,0.1993300808511234
16.294785,0.6789493750000001,mAU,26,Exp130_SEC,Normalized,0.1989640237007848
16.297695,0.679070625,mAU,26,Exp130_SEC,Normalized,0.1986111669639905
16.300608,0.679192,mAU,26,Exp130_SEC,Normalized,0.1982220182824379
16.303518,0.67931325,mAU,26,Exp130_SEC,Normalized,0.1978583144091657
16.306431,0.679434625,mAU,26,Exp130_SEC,Normalized,0.1974871217218957
16.309341,0.679555875,mAU,26,Exp130_SEC,Normalized,0.1971125094288887
16.312254,0.67967725,mAU,26,Exp130_SEC,Normalized,0.1967475186072208
16.315165,0.6797985416666666,mAU,26,Exp130_SEC,Normalized,0.1963906784587256
16.318077,0.679919875,mAU,26,Exp130_SEC,Normalized,0.1960289479063267
16.320988,0.6800411666666667,mAU,26,Exp130_SEC,Normalized,0.1956951134924859
16.3239,0.6801624999999999,mAU,26,Exp130_SEC,Normalized,0.1953365083861908
16.326811,0.6802837916666666,mAU,26,Exp130_SEC,Normalized,0.1949926970581205
16.329723,0.680405125,mAU,26,Exp130_SEC,Normalized,0.1946402202775193
16.332634,0.6805264166666666,mAU,26,Exp130_SEC,Normalized,0.1942845567675572
16.335546,0.68064775,mAU,26,Exp130_SEC,Normalized,0.193938061232833
16.338457,0.6807690416666666,mAU,26,Exp130_SEC,Normalized,0.1936030501804589
16.34137,0.6808904166666667,mAU,26,Exp130_SEC,Normalized,0.1932674875787724
16.34428,0.6810116666666667,mAU,26,Exp130_SEC,Normalized,0.1929270345731822
16.347193,0.6811330416666667,mAU,26,Exp130_SEC,Normalized,0.1925968771547576
16.350103,0.6812542916666667,mAU,26,Exp130_SEC,Normalized,0.1922927160939258
16.353016,0.6813756666666667,mAU,26,Exp130_SEC,Normalized,0.1919669097867437
16.355927,0.6814969583333333,mAU,26,Exp130_SEC,Normalized,0.1916179751783934
16.358839,0.6816182916666667,mAU,26,Exp130_SEC,Normalized,0.1912678149049043
16.36175,0.6817395833333334,mAU,26,Exp130_SEC,Normalized,0.1909349119965689
16.364662,0.6818609166666666,mAU,26,Exp130_SEC,Normalized,0.1906204308352688
16.367573,0.6819822083333333,mAU,26,Exp130_SEC,Normalized,0.1902735308310489
16.370485,0.6821035416666666,mAU,26,Exp130_SEC,Normalized,0.1899519162986413
16.373396,0.6822248333333333,mAU,26,Exp130_SEC,Normalized,0.1896549376355225
16.376308,0.6823461666666667,mAU,26,Exp130_SEC,Normalized,0.1893614276047465
16.379219,0.6824674583333333,mAU,26,Exp130_SEC,Normalized,0.1890576832700618
16.382132,0.6825888333333333,mAU,26,Exp130_SEC,Normalized,0.1887550297773507
16.385042,0.6827100833333333,mAU,26,Exp130_SEC,Normalized,0.1884675990456628
16.387955,0.6828314583333334,mAU,26,Exp130_SEC,Normalized,0.188163376701574
16.390865,0.6829527083333334,mAU,26,Exp130_SEC,Normalized,0.1878497289925683
16.393778,0.6830740833333334,mAU,26,Exp130_SEC,Normalized,0.1875697993315296
16.396688,0.6831953333333334,mAU,26,Exp130_SEC,Normalized,0.1872860701085607
16.399601,0.6833167083333334,mAU,26,Exp130_SEC,Normalized,0.1869934057867303
16.402512,0.6834380000000001,mAU,26,Exp130_SEC,Normalized,0.1867038178843982
16.405424,0.6835593333333333,mAU,26,Exp130_SEC,Normalized,0.1864165587458298
16.408335,0.683680625,mAU,26,Exp130_SEC,Normalized,0.1861179989746821
16.411247,0.6838019583333333,mAU,26,Exp130_SEC,Normalized,0.1858114110968755
16.414158,0.68392325,mAU,26,Exp130_SEC,Normalized,0.1855106941550836
16.41707,0.6840445833333333,mAU,26,Exp130_SEC,Normalized,0.1852037998609924
16.419981,0.684165875,mAU,26,Exp130_SEC,Normalized,0.1849032177423657
16.422894,0.68428725,mAU,26,Exp130_SEC,Normalized,0.1845992895579103
16.425804,0.6844085,mAU,26,Exp130_SEC,Normalized,0.1843103144881476
16.428717,0.684529875,mAU,26,Exp130_SEC,Normalized,0.1840363293030318
16.431627,0.6846511249999999,mAU,26,Exp130_SEC,Normalized,0.1837430398919806
16.43454,0.6847724999999999,mAU,26,Exp130_SEC,Normalized,0.183435214092384
16.43745,0.68489375,mAU,26,Exp130_SEC,Normalized,0.1831478569006044
16.440363,0.6850151250000001,mAU,26,Exp130_SEC,Normalized,0.1828448969916085
16.443274,0.6851364166666666,mAU,26,Exp130_SEC,Normalized,0.1825536666979905
16.446184,0.6852576666666667,mAU,26,Exp130_SEC,Normalized,0.1822669468520831
16.449097,0.6853790416666666,mAU,26,Exp130_SEC,Normalized,0.1819928636137562
16.452007,0.6855002916666666,mAU,26,Exp130_SEC,Normalized,0.1817325568515888
16.45492,0.6856216666666667,mAU,26,Exp130_SEC,Normalized,0.1814768953602973
16.45783,0.6857429166666668,mAU,26,Exp130_SEC,Normalized,0.1812478308025166
16.460743,0.6858642916666667,mAU,26,Exp130_SEC,Normalized,0.1809843005410343
16.463654,0.6859855833333333,mAU,26,Exp130_SEC,Normalized,0.1807073002196771
16.466566,0.6861069166666667,mAU,26,Exp130_SEC,Normalized,0.1804343078233237
16.469477,0.6862282083333334,mAU,26,Exp130_SEC,Normalized,0.1801628965349993
16.472389,0.6863495416666666,mAU,26,Exp130_SEC,Normalized,0.1798997707430128
16.4753,0.6864708333333334,mAU,26,Exp130_SEC,Normalized,0.1796467934583751
16.478212,0.6865921666666667,mAU,26,Exp130_SEC,Normalized,0.1793889380264852
16.481123,0.6867134583333333,mAU,26,Exp130_SEC,Normalized,0.1791613810368252
16.484035,0.6868347916666666,mAU,26,Exp130_SEC,Normalized,0.1789000324592898
16.486946,0.6869560833333334,mAU,26,Exp130_SEC,Normalized,0.1786533550934654
16.489859,0.6870774583333333,mAU,27,Exp130_SEC,Normalized,0.1784109062723695
16.492769,0.6871987083333333,mAU,27,Exp130_SEC,Normalized,0.1781663247939323
16.495682,0.6873200833333333,mAU,27,Exp130_SEC,Normalized,0.1779162278223706
16.498592,0.6874413333333332,mAU,27,Exp130_SEC,Normalized,0.1776578576111225
16.501505,0.6875627083333334,mAU,27,Exp130_SEC,Normalized,0.1773934448707403
16.504416,0.687684,mAU,27,Exp130_SEC,Normalized,0.1771525771576735
16.507328,0.6878053333333334,mAU,27,Exp130_SEC,Normalized,0.1769466286444095
16.510239,0.6879266249999999,mAU,27,Exp130_SEC,Normalized,0.176727626797418
16.513151,0.6880479583333333,mAU,27,Exp130_SEC,Normalized,0.1764790741639312
16.516062,0.6881692500000001,mAU,27,Exp130_SEC,Normalized,0.1762210226256191
16.518974,0.6882905833333334,mAU,27,Exp130_SEC,Normalized,0.1759761592441999
16.521885,0.688411875,mAU,27,Exp130_SEC,Normalized,0.1757474256160067
16.524797,0.6885332083333333,mAU,27,Exp130_SEC,Normalized,0.1755196112366675
16.527708,0.6886545000000001,mAU,27,Exp130_SEC,Normalized,0.1752813419336948
16.530621,0.688775875,mAU,27,Exp130_SEC,Normalized,0.175040694840353
16.533531,0.688897125,mAU,27,Exp130_SEC,Normalized,0.1747980621694863
16.536444,0.6890185,mAU,27,Exp130_SEC,Normalized,0.1745491418364579
16.539354,0.6891397499999999,mAU,27,Exp130_SEC,Normalized,0.1743192438263829
16.542267,0.6892611249999999,mAU,27,Exp130_SEC,Normalized,0.1740944323266336
16.545177,0.689382375,mAU,27,Exp130_SEC,Normalized,0.1738505985039311
16.54809,0.68950375,mAU,27,Exp130_SEC,Normalized,0.1736081496828352
16.551001,0.6896250416666666,mAU,27,Exp130_SEC,Normalized,0.1733759841922535
16.553913,0.689746375,mAU,27,Exp130_SEC,Normalized,0.1731626449182029
16.556824,0.6898676666666667,mAU,27,Exp130_SEC,Normalized,0.1729434469647892
16.559736,0.6899890000000001,mAU,27,Exp130_SEC,Normalized,0.172719775333619
16.562647,0.6901102916666666,mAU,27,Exp130_SEC,Normalized,0.1725083971237904
16.565559,0.690231625,mAU,27,Exp130_SEC,Normalized,0.1722950455930885
16.56847,0.6903529166666668,mAU,27,Exp130_SEC,Normalized,0.1720622182433318
16.571383,0.6904742916666667,mAU,27,Exp130_SEC,Normalized,0.171847763614005
16.574293,0.6905955416666667,mAU,27,Exp130_SEC,Normalized,0.1716669289794341
16.577206,0.6907169166666667,mAU,27,Exp130_SEC,Normalized,0.1714516286411615
16.580116,0.6908381666666666,mAU,27,Exp130_SEC,Normalized,0.1712360341432557
16.583029,0.6909595416666666,mAU,27,Exp130_SEC,Normalized,0.171030061116689
16.585939,0.6910807916666667,mAU,27,Exp130_SEC,Normalized,0.1708256446848486
16.588852,0.6912021666666667,mAU,27,Exp130_SEC,Normalized,0.1706257509573701
16.591763,0.6913234583333333,mAU,27,Exp130_SEC,Normalized,0.1704288233395273
16.594675,0.6914447916666666,mAU,27,Exp130_SEC,Normalized,0.1701956528035318
16.597586,0.6915660833333334,mAU,27,Exp130_SEC,Normalized,0.1699893856173319
16.600498,0.6916874166666668,mAU,27,Exp130_SEC,Normalized,0.1697999345568356
16.603409,0.6918087083333333,mAU,27,Exp130_SEC,Normalized,0.1695844381121408
16.606321,0.6919300416666667,mAU,27,Exp130_SEC,Normalized,0.1693564153697281
16.609232,0.6920513333333332,mAU,27,Exp130_SEC,Normalized,0.1691438727780177
16.612144,0.6921726666666667,mAU,27,Exp130_SEC,Normalized,0.1689514188379314
16.615055,0.6922939583333334,mAU,27,Exp130_SEC,Normalized,0.1687655589762916
16.617968,0.6924153333333334,mAU,27,Exp130_SEC,Normalized,0.1685795888047893
16.620878,0.6925365833333333,mAU,27,Exp130_SEC,Normalized,0.1683715566607895
16.623791,0.6926579583333333,mAU,27,Exp130_SEC,Normalized,0.1681580948202251
16.626701,0.6927792083333334,mAU,27,Exp130_SEC,Normalized,0.1679566077280662
16.629614,0.6929005833333334,mAU,27,Exp130_SEC,Normalized,0.1677459158907154
16.632524,0.6930218333333333,mAU,27,Exp130_SEC,Normalized,0.1675331159093259
16.635437,0.6931432083333333,mAU,27,Exp130_SEC,Normalized,0.1673356612554735
16.638348,0.6932645000000001,mAU,27,Exp130_SEC,Normalized,0.1671527184768639
16.64126,0.6933858333333333,mAU,27,Exp130_SEC,Normalized,0.1669557295757643
16.644171,0.693507125,mAU,27,Exp130_SEC,Normalized,0.1667435424269442
16.647083,0.6936284583333333,mAU,27,Exp130_SEC,Normalized,0.1665469457386889
16.649994,0.6937497499999999,mAU,27,Exp130_SEC,Normalized,0.1663490375887352
16.652905,0.6938710416666667,mAU,27,Exp130_SEC,Normalized,0.1661452952727211
16.655817,0.693992375,mAU,27,Exp130_SEC,Normalized,0.1659415529567069
16.658728,0.6941136666666666,mAU,27,Exp130_SEC,Normalized,0.1657490622466665
16.66164,0.6942349999999999,mAU,27,Exp130_SEC,Normalized,0.1655639868107155
16.664551,0.6943562916666667,mAU,27,Exp130_SEC,Normalized,0.1653532336901077
16.667463,0.6944776250000001,mAU,27,Exp130_SEC,Normalized,0.1651406788417459
16.670374,0.6945989166666666,mAU,27,Exp130_SEC,Normalized,0.1649636437691051
16.673286,0.69472025,mAU,27,Exp130_SEC,Normalized,0.16477040540333
16.676197,0.6948415416666666,mAU,27,Exp130_SEC,Normalized,0.1645764561517745
16.67911,0.6949629166666668,mAU,27,Exp130_SEC,Normalized,0.164394371338762
16.68202,0.6950841666666667,mAU,27,Exp130_SEC,Normalized,0.1642195179500682
16.684933,0.6952055416666667,mAU,27,Exp130_SEC,Normalized,0.1640423970808676
16.687843,0.6953267916666667,mAU,27,Exp130_SEC,Normalized,0.1638800577332404
16.690756,0.6954481666666666,mAU,27,Exp130_SEC,Normalized,0.1637270824672732
16.693666,0.6955694166666667,mAU,27,Exp130_SEC,Normalized,0.1635455001769676
16.696579,0.6956907916666667,mAU,27,Exp130_SEC,Normalized,0.1633658421809299
16.69949,0.6958120833333333,mAU,27,Exp130_SEC,Normalized,0.1631794675399318
16.702402,0.6959334166666666,mAU,27,Exp130_SEC,Normalized,0.1629901635592521
16.705313,0.6960547083333334,mAU,27,Exp130_SEC,Normalized,0.1628189503960203
16.708225,0.6961760416666666,mAU,27,Exp130_SEC,Normalized,0.1626759520442826
16.711136,0.6962973333333333,mAU,27,Exp130_SEC,Normalized,0.1625200106686796
16.714048,0.6964186666666666,mAU,27,Exp130_SEC,Normalized,0.1623532221565987
16.716959,0.6965399583333333,mAU,27,Exp130_SEC,Normalized,0.1621714192465682
16.719872,0.6966613333333332,mAU,27,Exp130_SEC,Normalized,0.161984284693184
16.722782,0.6967825833333333,mAU,27,Exp130_SEC,Normalized,0.1618006065154912
16.725695,0.6969039583333334,mAU,27,Exp130_SEC,Normalized,0.1616183133394051
16.728605,0.6970252083333334,mAU,27,Exp130_SEC,Normalized,0.1614261658156036
16.731518,0.6971465833333333,mAU,27,Exp130_SEC,Normalized,0.1612154004383444
16.734428,0.6972678333333334,mAU,27,Exp130_SEC,Normalized,0.1610412211654769
16.737341,0.6973892083333334,mAU,27,Exp130_SEC,Normalized,0.1608706453481172
16.740252,0.6975105,mAU,27,Exp130_SEC,Normalized,0.1606852512392302
16.743164,0.6976318333333333,mAU,27,Exp130_SEC,Normalized,0.1605048088175036
16.746075,0.6977531250000001,mAU,27,Exp130_SEC,Normalized,0.1603149410308601
16.748987,0.6978744583333333,mAU,27,Exp130_SEC,Normalized,0.1601283212568343
16.751898,0.69799575,mAU,27,Exp130_SEC,Normalized,0.1599553186224999
16.75481,0.6981170833333333,mAU,27,Exp130_SEC,Normalized,0.1597673261035187
16.757721,0.698238375,mAU,27,Exp130_SEC,Normalized,0.1595874965143615
16.760633,0.6983597083333333,mAU,27,Exp130_SEC,Normalized,0.1594255126096245
16.763544,0.698481,mAU,27,Exp130_SEC,Normalized,0.1592604155154351
16.766457,0.698602375,mAU,27,Exp130_SEC,Normalized,0.1590911389031226
16.769367,0.698723625,mAU,27,Exp130_SEC,Normalized,0.1589230879559488
16.77228,0.6988449999999999,mAU,27,Exp130_SEC,Normalized,0.1587618884769006
16.77519,0.6989662499999999,mAU,27,Exp130_SEC,Normalized,0.1586100040529069
16.778103,0.6990876250000001,mAU,27,Exp130_SEC,Normalized,0.1584626913598807
16.781013,0.6992088750000001,mAU,27,Exp130_SEC,Normalized,0.1582950939088083
16.783926,0.69933025,mAU,27,Exp130_SEC,Normalized,0.1581462859043128
16.786837,0.6994515416666666,mAU,27,Exp130_SEC,Normalized,0.1579907735115084
16.789749,0.699572875,mAU,27,Exp130_SEC,Normalized,0.1578347831092999
16.79266,0.6996941666666667,mAU,27,Exp130_SEC,Normalized,0.1576720025222227
16.795572,0.6998155,mAU,27,Exp130_SEC,Normalized,0.1575003603761924
16.798483,0.6999367916666667,mAU,27,Exp130_SEC,Normalized,0.1573309489407146
16.801395,0.700058125,mAU,27,Exp130_SEC,Normalized,0.1571753139813963
16.804306,0.7001794166666667,mAU,27,Exp130_SEC,Normalized,0.1570110135695471
16.807219,0.7003007916666667,mAU,27,Exp130_SEC,Normalized,0.1568712387171242
16.810129,0.7004220416666667,mAU,27,Exp130_SEC,Normalized,0.1567162901302836
16.813042,0.7005434166666666,mAU,27,Exp130_SEC,Normalized,0.156567126682898
16.815952,0.7006646666666666,mAU,27,Exp130_SEC,Normalized,0.1564062091068317
16.818865,0.7007860416666666,mAU,27,Exp130_SEC,Normalized,0.1562389058153925
16.821775,0.7009072916666667,mAU,27,Exp130_SEC,Normalized,0.1560841778482769
16.824688,0.7010286666666666,mAU,27,Exp130_SEC,Normalized,0.1559329797967609
16.827599,0.7011499583333333,mAU,27,Exp130_SEC,Normalized,0.1557962568505335
16.830511,0.7012712916666667,mAU,27,Exp130_SEC,Normalized,0.155661458198574
16.833422,0.7013925833333333,mAU,27,Exp130_SEC,Normalized,0.1555221123289497
16.836334,0.7015139166666667,mAU,27,Exp130_SEC,Normalized,0.1553830483623073
16.839245,0.7016352083333333,mAU,27,Exp130_SEC,Normalized,0.1552462151062174
16.842157,0.7017565416666667,mAU,27,Exp130_SEC,Normalized,0.1551033270643421
16.845068,0.7018778333333334,mAU,27,Exp130_SEC,Normalized,0.1549463928999768
16.84798,0.7019991666666666,mAU,27,Exp130_SEC,Normalized,0.1547876692645088
16.850891,0.7021204583333334,mAU,27,Exp130_SEC,Normalized,0.1546289578856923
16.853802,0.7022417500000001,mAU,27,Exp130_SEC,Normalized,0.1545047244672288
16.856714,0.7023630833333333,mAU,27,Exp130_SEC,Normalized,0.1543651089512739
16.859625,0.702484375,mAU,27,Exp130_SEC,Normalized,0.154225174762383
16.862537,0.7026057083333334,mAU,27,Exp130_SEC,Normalized,0.1540721259565075
16.865448,0.702727,mAU,27,Exp130_SEC,Normalized,0.1539108774508538
16.868361,0.702848375,mAU,27,Exp130_SEC,Normalized,0.1537603902851182
16.871271,0.702969625,mAU,27,Exp130_SEC,Normalized,0.1536010660737323
16.874184,0.703091,mAU,27,Exp130_SEC,Normalized,0.1534436171300087
16.877094,0.70321225,mAU,27,Exp130_SEC,Normalized,0.1533058155984592
16.880007,0.703333625,mAU,27,Exp130_SEC,Normalized,0.1531627804767673
16.882917,0.7034548749999999,mAU,27,Exp130_SEC,Normalized,0.1530353113023374
16.88583,0.7035762499999999,mAU,27,Exp130_SEC,Normalized,0.152923383561867
16.888741,0.7036975416666666,mAU,27,Exp130_SEC,Normalized,0.1528166281282819
16.891653,0.7038188750000001,mAU,27,Exp130_SEC,Normalized,0.1526936571449113
16.894564,0.7039401666666666,mAU,27,Exp130_SEC,Normalized,0.1525271873057665
16.897476,0.7040615,mAU,27,Exp130_SEC,Normalized,0.1523751680586075
16.900387,0.7041827916666666,mAU,27,Exp130_SEC,Normalized,0.1522474292378472
16.903299,0.7043041250000001,mAU,27,Exp130_SEC,Normalized,0.1521093703166186
16.90621,0.7044254166666667,mAU,27,Exp130_SEC,Normalized,0.1519672176738265
16.909122,0.70454675,mAU,27,Exp130_SEC,Normalized,0.1518381061081108
16.912033,0.7046680416666667,mAU,27,Exp130_SEC,Normalized,0.1517257616414931
16.914946,0.7047894166666667,mAU,27,Exp130_SEC,Normalized,0.1516156969120335
16.917856,0.7049106666666667,mAU,27,Exp130_SEC,Normalized,0.1514979104921998
16.920769,0.7050320416666667,mAU,27,Exp130_SEC,Normalized,0.1513502546129347
16.923679,0.7051532916666666,mAU,27,Exp130_SEC,Normalized,0.151211656399045
16.926592,0.7052746666666666,mAU,27,Exp130_SEC,Normalized,0.1510841136847069
